"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.query1","Answer.query2","Answer.query3","Answer.query4","Approve","Reject"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","336YQZE83WRZTR9YC2VW9ZM9ZBE5MZ","A3NV199WLRNAJ8","Submitted","Sat Jun 24 14:09:31 PDT 2017","Sat Jun 24 14:12:02 PDT 2017","Tue Jun 27 14:12:02 PDT 2017","","","","151","0% (0/0)","0% (0/0)","0% (0/0)","I want to see family comedies?","Show me movies with Superheroes?","What are some sitcoms from the 1980s?","What movies have Tim Allen?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","33C7UALJVMBLKK6BHEJ11R8X3MA81E","AAS1C668N0E9K","Approved","Thu Jun 22 14:06:38 PDT 2017","Thu Jun 22 14:08:12 PDT 2017","Sun Jun 25 14:08:12 PDT 2017","2017-06-25 21:09:00 UTC","","","94","100% (1/1)","100% (1/1)","100% (1/1)","What are upcoming projects for Timothy Olyphant?","Who played Dr. Sloan on Grey's Anatomy?","How many awards has Shonda Rimes won?","What were the top teen movies in the 80's?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","33LK57MYLUI0Y06S3NYYACSASWIZSK","A1NRWZXS43ZWBV","Approved","Thu Jun 22 23:21:30 PDT 2017","Thu Jun 22 23:23:10 PDT 2017","Sun Jun 25 23:23:10 PDT 2017","2017-06-26 06:24:00 UTC","","","100","100% (2/2)","100% (2/2)","100% (2/2)","show movies with Jennifer Aniston.","show this years comedies","show 2016 oscar movies","show popular 90's TV shows"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","33NF62TLXKFCA2OGGSMAVWDAS4RKJ2","A1FT36XZBHWJ12","Approved","Thu Jun 22 22:20:27 PDT 2017","Thu Jun 22 22:22:41 PDT 2017","Sun Jun 25 22:22:41 PDT 2017","2017-06-26 05:23:00 UTC","","","134","100% (1/1)","100% (1/1)","100% (1/1)","Find me movies with Peter Firth.","What Star Wars movies haven't I already seen?","Find me movies from the year I was born?","Find Australian movies that have won Logie awards."
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","33SA9F9TRY7VUMW5R5UMMRUDA3VWEG","AX0Q8FN7BIFGI","Approved","Thu Jun 22 18:42:12 PDT 2017","Thu Jun 22 18:46:46 PDT 2017","Sun Jun 25 18:46:46 PDT 2017","2017-06-26 01:47:00 UTC","","","274","100% (1/1)","100% (1/1)","100% (1/1)","Can I see movies that are ""cult"" movies?","Where can I find obscure tv series from the 1960s?","Can i locate informational type documentaries?","Where can I see experimental movies?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","340UGXU9DZEZ4TTMRV4V47X2PKKVUN","AESGPQSFD5CVG","Submitted","Fri Jun 23 13:06:42 PDT 2017","Fri Jun 23 13:07:33 PDT 2017","Mon Jun 26 13:07:33 PDT 2017","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","What are popular movies with Jason Statham?","Can you suggest popular comedies from 2010-2015?","What movie was most watched in 1993?","What TV show is best to watch in the morning with kids?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","3483FV8BEFW55R5J73MHMWMBP1462L","AK9JRJJOTQ4E8","Submitted","Sat Jun 24 11:53:32 PDT 2017","Sat Jun 24 11:57:18 PDT 2017","Tue Jun 27 11:57:18 PDT 2017","","","","226","0% (0/0)","0% (0/0)","0% (0/0)","What were the popular 90's kid shows?","Who won the most awards of 2017 so far?","Can I see more movies with Johnny Depp?","What is the most popular TV airing today?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","3483FV8BEFW55R5J73MHMWMBPYF62Q","A1PBFUT08YOCF5","Approved","Thu Jun 22 19:23:20 PDT 2017","Thu Jun 22 19:25:31 PDT 2017","Sun Jun 25 19:25:31 PDT 2017","2017-06-26 02:26:00 UTC","","","131","100% (1/1)","100% (1/1)","100% (1/1)","What are some new movie releases from 2017?","What are some movies starring Hugh Jackman?","Can I see top rated sitcoms?","What shows are educational for toddlers?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","34BBWHLWHBO7ARYRNOKD76S52YEIWR","A2LL81ERU0Y7E6","Approved","Fri Jun 23 05:22:02 PDT 2017","Fri Jun 23 05:25:05 PDT 2017","Mon Jun 26 05:25:05 PDT 2017","2017-06-26 12:26:00 UTC","","","183","100% (2/2)","100% (1/1)","100% (1/1)","Show me some cartoons from the 80s.","I want to watch Game of Thrones.","What is Tom Cruise's most popular movie?","Are there any other shows like Breaking Bad?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","34J10VATJGB2QU25BFL7FHAJEYEIQ6","A3C8Y41W7I1RY9","Submitted","Sat Jun 24 12:21:58 PDT 2017","Sat Jun 24 12:26:58 PDT 2017","Tue Jun 27 12:26:58 PDT 2017","","","","300","0% (0/0)","0% (0/0)","0% (0/0)","Please show me the newest action movies.","What are the most popular Disney Jr. shows?","Can you show me popular kids movies from the 1980s?","Do you have any of the rainbow bright movies?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","34V1S5K3GTEG5BQISC1WWJUPV39963","AJQS1T44TD8QN","Approved","Thu Jun 22 14:24:06 PDT 2017","Thu Jun 22 14:29:36 PDT 2017","Sun Jun 25 14:29:36 PDT 2017","2017-06-25 21:30:00 UTC","","","330","100% (3/3)","100% (2/2)","100% (2/2)","can i see some ghost caught on camera videos?","Can i see a black comedy serials?","What is the most socking accident videos ever ?","Can u suggest me a good rocking song ?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","35BLDD71I7AGQSNWXI33LZCHR3TZVC","AD21ES5UMD77U","Submitted","Sat Jun 24 12:05:37 PDT 2017","Sat Jun 24 12:08:54 PDT 2017","Tue Jun 27 12:08:54 PDT 2017","","","","197","0% (0/0)","0% (0/0)","0% (0/0)","Can I see a John Wayne Movie from 1954?","What was the last Monkees TV episode?","What year was the first Monday Night Football game?","Can I see the latest Superbowl?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","35GCEFQ6I61WEJLDD8XX24KY0JS3ZB","A2PIWYARW09UK3","Submitted","Sat Jun 24 04:41:08 PDT 2017","Sat Jun 24 04:42:44 PDT 2017","Tue Jun 27 04:42:44 PDT 2017","","","","96","0% (0/0)","0% (0/0)","0% (0/0)","What's the most popular TV series now?","Can you show me popular comedy Anime?","Show me hentai movies","Give me comedies from the 80's"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","3634BBTX0P75Z5CWXZAD3I657WRFIV","A74DP08JDBH37","Submitted","Sat Jun 24 02:36:16 PDT 2017","Sat Jun 24 02:39:46 PDT 2017","Tue Jun 27 02:39:46 PDT 2017","","","","210","0% (0/0)","0% (0/0)","0% (0/0)","is there any movie premiere on TV this afternoon","find me some comedies to watch tonight","Is there a classic movie thriller on tv tonight","I want to watch any Alfred Hitchcock's movie"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","36AHBNMV1SPURLD5AB1Q16X8LYNDYU","ABR5RDHHP7N3I","Approved","Thu Jun 22 16:44:20 PDT 2017","Thu Jun 22 16:49:46 PDT 2017","Sun Jun 25 16:49:46 PDT 2017","2017-06-25 23:50:00 UTC","","","326","100% (1/1)","100% (1/1)","100% (1/1)","What cooking shows are on between 4 and 6pm","Are any Star Trek spisodes on now","What is on masterpiece theater pbs this month","What movie were Daniel Day LEWIS"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","373ERPL3YPLSB9XGI69BYEMXLXRTRM","A48UNW4YQMMLZ","Approved","Thu Jun 22 15:04:49 PDT 2017","Thu Jun 22 15:06:51 PDT 2017","Sun Jun 25 15:06:51 PDT 2017","2017-06-25 22:07:00 UTC","","","122","100% (2/2)","100% (2/2)","100% (2/2)","Can I watch some Chris Pratt movies?","Any movies featuring Daniel Craig?","Can I watch a movie which won an Oscar in 2016?","Any recent films worth watching?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","37C0GNLMHGGS813Z4S6YIFDFMSBD6J","A2PC7BZGG07O93","Submitted","Fri Jun 23 21:41:04 PDT 2017","Fri Jun 23 21:43:51 PDT 2017","Mon Jun 26 21:43:51 PDT 2017","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","What is a show similar to Gilmore Girls?","What are the most popular movies being watched right now?","What are the most successful movies at the box office this summer?","Can I see some cult classic films?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","37XITHEISXMBPSV5WKEL94MTXBZCRU","AK1EAZYCPGX46","Approved","Thu Jun 22 17:32:59 PDT 2017","Thu Jun 22 17:37:24 PDT 2017","Sun Jun 25 17:37:24 PDT 2017","2017-06-26 00:38:00 UTC","","","265","100% (2/2)","100% (2/2)","100% (2/2)","Can you find me the last episode of Grey's Anatomy?","What would be a good movie for my 13 year old daughter and I to watch together?","Any good action movie suggestions from the last year?","Please find me the Hunger games."
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","382M9COHEISI2I70W5FL439GPPZUEY","ASMALWZJVTI8Y","Approved","Fri Jun 23 06:15:32 PDT 2017","Fri Jun 23 06:17:25 PDT 2017","Mon Jun 26 06:17:25 PDT 2017","2017-06-26 13:18:00 UTC","","","113","100% (1/1)","100% (1/1)","100% (1/1)","Yo quiero ver una pelicula de horror","What is the best movie playing right now?","what show should i watch?","what is the best show from the 90's?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","38JBBYETQPNJLKDLHZO3RZBMQC7E4R","A45GNSBV3CGU3","Approved","Fri Jun 23 04:38:54 PDT 2017","Fri Jun 23 05:02:54 PDT 2017","Mon Jun 26 05:02:54 PDT 2017","2017-06-26 12:03:00 UTC","","","1440","100% (1/1)","100% (1/1)","100% (1/1)","suggest me some comedy movies of 2016?","{}","{}","{}"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","39L1G8WVWR4ZJN055XO5AA0MN4R13W","A12NNJKHIZP1TY","Submitted","Sat Jun 24 13:37:49 PDT 2017","Sat Jun 24 13:40:52 PDT 2017","Tue Jun 27 13:40:52 PDT 2017","","","","183","0% (0/0)","0% (0/0)","0% (0/0)","When will the newest Star Trek movie come out?","When does the new season of Stranger Things start?","Is there going to be a reboot of Rosanne?","When does the new Will and Grace start?"
"3E24UO25QZ3GPEWU4ZFC5PTT6N56OW","37HWZYGM8VAZR2AD2LX3B6BQW4ZY94","Querying for movies and TV shows","Give us ways in which you would search for movies and TV shows to watch","voice, command, chat, browse, tv, shows, movie, watch, video","$0.12","Thu Jun 22 14:04:37 PDT 2017","125","BatchId:2845806;OriginalHitTemplateId:;","3600","259200","Thu Jun 29 14:04:37 PDT 2017","","","39O5D9O87U5J6QA3LUDPR6JDRXJ3CH","A2MDYAZ6FHY04J","Approved","Thu Jun 22 17:41:48 PDT 2017","Thu Jun 22 17:42:55 PDT 2017","Sun Jun 25 17:42:55 PDT 2017","2017-06-26 00:43:00 UTC","","","67","100% (1/1)","100% (1/1)","100% (1/1)","What was the most popular drama movie in 2007?","How many movies has Bill Murray acted in?","What is a scary movie that has good ratings?","What is Brad Pitt's most popular movie?"
